ID	Name	Useage	KindType	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnStand	OnWalk	OnRun	OnJump	OnSwim	OnFloat	OnSit	OnKnockedDown	OnKnockedBack	OnKnockedOff	OnHalt	OnAutoFly	OnDeath	OnDash	OnPull	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync
3048	宠物比翼BUFF	51	None	Normal	Body	0	2787	0	Invalid	1	1	0	1	1	1382400	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4294901758	0	0			Any	Any				1	0	7	1	41472000	1	0	1
3049	芭蕉扇持伞开伞BUFF	51	None	Normal	Body	0	3049	0	Invalid	1	1	0	1	1	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atExecuteScript	skill/技能道具/充值活动芭蕉伞_换动作.lua																																																									-1	4294901758	0	0	0		NotInSprint	Any				1	0	7	1	41472000	1	0	1
3050	芭蕉伞_活动介绍	51	None	Normal	Body	0	3050	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	0																																																											-1	4294967294	0	1			Any	Any				1	0	7	1	41472000	1	0	1
3051	兰催玉折_吞DOT定身用_隐藏debuff	2	None	Normal	Body	0	3051	0	Invalid	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																				atCastSkillTargetDst	145	1					-1	4294901758	0	0	0		Any	Any				1	0	7	1	1	1	0	1
3052	中立军旗	44	None	Normal	Body	0	3052	0	Invalid	1	1	0	1	720	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	npc\战场\英雄神农洇_中立军旗BUFF.lua	1	0	1																																														atCallBuff	3053	1	atExecuteScript	skill\npc\战场\英雄神农洇_中立军旗BUFF加分.lua									-1	4294901758	0	0	0		Any	Any				1				41472000			
3053	易伤	44	None	Normal	Body	0	3053	0	Invalid	1	1	1	50	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMaxLifePercentAdd	-51																																																									-1	4294901758	0	0	0		Any	Any				1				41472000			
3054	旗	8	None	Normal	Body	0	3054	0	Invalid	1	1	0	1	225	64	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																														atCallBuff	3053	1											-1	4290707454	0	0	0		Any	Any				64				64			
3055	云湖天池_旗	42	None	Normal	Body	0	3055	0	Invalid	1	1	0	1	75	64	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																														atCallBuff	3053	1											-1	4290707454	0	0	0		Any	Any				1				41472000			
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	204																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	2	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	408																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	3	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	612																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	4	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	816																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	5	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	1024																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	6	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	1126																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	7	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	1434																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	8	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	1638																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	9	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	1843																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3056	帮会_赶猪活动_加速	55	None	Normal	Body	16	3056	0	Invalid	10	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	2048																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-102																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	2	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-204																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	3	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-307																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	4	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-409																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	5	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-512																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	6	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-614																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	7	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-717																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	8	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-819																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	9	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-922																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3057	帮会_赶猪活动_减速	55	None	Normal	Trample	3	3056	0	Invalid	10	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-1024																																																									-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3058	帮会_赶猪活动_狂暴	55	None	Normal	Body	0	3056	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3059	荻花圣殿_3号BOSS_慕容追风_男僵尸	30	None	Normal	Body	0	3059	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atPrinkModel	21968		atDisableSprintFlag			atMoveSpeedPercent	307																																																			-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3060	荻花圣殿_3号BOSS_慕容追风_女僵尸	30	None	Normal	Body	0	3059	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atPrinkModel	4587		atDisableSprintFlag			atMoveSpeedPercent	307																																																			-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3061	美女认证_自己	52	None	Normal	Body	0	3061	0	Invalid	1	1	0	1	999999	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atAddExpPercent	51		atAddReputationPercent	51		atAddTrainPercent	51																																						atCastSkillTargetDst	7472	1	atExecuteScript	skill\帮会\美女认证_加BUFF.lua									-1	4294967294		0			Any	Any				1	0	7	1	41472000	1	0	1
3062	美女认证_队友	52	None	Normal	Body	0	3062	0	Invalid	1	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atAddExpPercent	51		atAddReputationPercent	51		atAddTrainPercent	51																																																			-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3063	帮会PK赛_冠军	52	None	Normal	Body	0	3063	0	Invalid	1	1	0	1	99999	99999	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atDecriticalDamagePowerPercent	72		atMaxLifeAdditional	1500																																																						-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3064	帮会PK赛_亚军	52	None	Normal	Body	0	3064	0	Invalid	1	1	0	1	99999	99999	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atDecriticalDamagePowerPercent	51		atMaxLifeAdditional	1000																																																						-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3065	帮会PK赛_季军	52	None	Normal	Body	0	3065	0	Invalid	1	1	0	1	99999	99999	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atDecriticalDamagePowerPercent	31		atMaxLifeAdditional	500																																																						-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3066	PVE_6件套_触发效果_内置CD	39	None	Normal	Body	0	3066	0	Invalid	1	1	0	1	1	96	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3067	蜀风_治疗6件套_触发效果	39	None	Normal	Body	0	3067	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMagicCriticalDamagePowerBaseKiloNumRate	200	0	atModifyCostManaPercent	-205		atActiveThreatCoefficient	0	-205																																																		-1	4294901758	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3068	镇派_雾体减伤	9	None	Normal	Body	0	3068	0	Invalid	1	358	0	1	80	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	五毒\女娲减伤移除.lua	1	0	1	atModifyCostManaPercent	-154		atMoveSpeedPercent	154		atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua																																						atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua												-1	4294901758	0	0	0		Any	Any				4	0	7	1	4	1	0	1
3068	镇派_雾体减伤	9	None	Normal	Body	0	3068	0	Invalid	2	717	0	1	80	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	五毒\女娲减伤移除.lua	1	0	1	atModifyCostManaPercent	-308		atMoveSpeedPercent	308		atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua																																						atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua												-1	4294901758	0	0	0		Any	Any				4	0	7	1	4	1	0	1
3068	镇派_雾体减伤_秘籍延长	9	None	Normal	Body	0	3068	0	Invalid	3	359	0	1	92	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	五毒\女娲减伤移除.lua	1	0	1	atModifyCostManaPercent	-154		atMoveSpeedPercent	154		atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua																																						atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua												-1	4294901758	0	0	0		Any	Any				4	0	7	1	4	1	0	1
3068	镇派_雾体减伤_秘籍延长	9	None	Normal	Body	0	3068	0	Invalid	4	718	0	1	92	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	五毒\女娲减伤移除.lua	1	0	1	atModifyCostManaPercent	-308		atMoveSpeedPercent	308		atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua																																						atExecuteScript	skill\五毒\女娲减伤实际实际添加.lua												-1	4294901758	0	0	0		Any	Any				4	0	7	1	4	1	0	1
3069	美女认证_判断用隐藏BUFF	52	None	Normal	Body	0	3069	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																				atExecuteScript	skill\帮会\美女认证_日期判断.lua						-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3070	镇派_北斗_隐藏BUFF	3	None	Normal	Body	0	3070	0	Invalid	1	1	0	1	1	720	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atSkillEventHandler	555																																																									-1	4290781184	0	0	0		Any	Any				720	0	4	1	720	1	0	1
3070	镇派_北斗_隐藏BUFF	3	None	Normal	Body	0	3070	0	Invalid	2	2	0	1	1	720	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atSkillEventHandler	556																																																									-1	4290781184	0	0	0		Any	Any				720	0	4	1	720	1	0	1
3071	浩气盟军旗	61	None	Normal	Body	0	3071	0	Invalid	1	1	0	1	360	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	npc\战场\英雄神农洇_浩气盟军旗BUFF.lua	1	0	1																																														atExecuteScript	skill\npc\战场\英雄神农洇_浩气盟军旗BUFF加分.lua												-1	4290707454	0	0	0		Any	Any				1				41472000			
3072	恶人谷军旗	61	None	Normal	Body	0	3072	0	Invalid	1	1	0	1	360	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	npc\战场\英雄神农洇_恶人谷军旗BUFF.lua	1	0	1																																														atExecuteScript	skill\npc\战场\英雄神农洇_恶人谷军旗BUFF加分.lua												-1	4290707454	0	0	0		Any	Any				1				41472000			
3073	中立军旗	61	None	Normal	Body	0	3073	0	Invalid	1	1	0	1	360	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0	npc\战场\英雄神农洇_中立军旗BUFF.lua	1	0	1																																														atExecuteScript	skill\npc\战场\英雄神农洇_中立军旗BUFF加分.lua												-1	4290707454	0	0	0		Any	Any				1				41472000			
3074	浩气盟军旗	60	None	Normal	Body	0	3074	0	Invalid	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3075	抱残式_秘籍_减速10%	5	None	Slow	Trample	3	3075	0	Invalid	1	1	0	1	1	192	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-102																																																									-1	4294901758	0	0	0		Any	Any				192	0	7	1	192	1	0	1
3076	浩气盟军旗	62	None	Normal	Body	0	3076	0	Invalid	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3077	恶人谷军旗	62	None	Normal	Body	0	3077	0	Invalid	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3078	中立军旗	62	None	Normal	Body	0	3078	0	Invalid	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3079	浩气盟军旗	63	None	Normal	Body	0	3079	0	Invalid	1	1	0	1	360	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3080	浩气盟军旗	64	None	Normal	Body	0	3080	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4290707454	0	0	0		Any	Any				1				41472000			
3081	翠云草-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	1	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua												-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	风信子-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	2	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	葫芦-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	3	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	马蹄金-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	4	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	牡丹-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	5	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	蔷薇-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	6	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	黍米-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	7	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	乌蕨-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	8	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	仙客来-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	9	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	香蕉-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	10	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	香雪兰-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	11	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	萱草-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	12	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	雁来红-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	13	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	月季-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	14	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	紫绒蒿-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	15	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	绣球花-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	16	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	万寿菊-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	17	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	木芙蓉-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	18	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	车前草-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	19	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua												-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
3081	虫草-雨洛玉盆	55	None	Normal	Body	0	3081	0	Invalid	20	1	0	1	1	960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/帮会领地/skill/花盆植物生长.lua											0	-1	4294967294	0	0	0		Any	Any				1	0	7	1	41472000	1	0	1
